datetime,route_id,inflow_count,outflow_count,temperature,precip_flag,route_length_km,num_stops,route_type,zone
2023-03-06 03:00:00,KAR_R00,58,49,-8.02,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-06 04:00:00,KAR_R00,66,53,-0.64,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-06 05:00:00,KAR_R00,68,60,-3.52,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-06 06:00:00,KAR_R00,53,62,-2.53,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-06 07:00:00,KAR_R00,62,48,-4.13,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-06 08:00:00,KAR_R00,165,57,-5.86,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-06 09:00:00,KAR_R00,178,152,-3.42,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-06 10:00:00,KAR_R00,113,164,-7.26,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-06 11:00:00,KAR_R00,115,104,-3.75,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-06 12:00:00,KAR_R00,65,105,-6.31,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-06 13:00:00,KAR_R00,66,59,-2.73,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-06 14:00:00,KAR_R00,68,60,-1.54,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-06 15:00:00,KAR_R00,67,62,-3.51,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-06 16:00:00,KAR_R00,73,61,2.96,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-06 17:00:00,KAR_R00,66,67,0.72,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-06 18:00:00,KAR_R00,193,60,-4.26,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-06 19:00:00,KAR_R00,172,177,-1.39,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-06 20:00:00,KAR_R00,111,158,-6.57,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-06 21:00:00,KAR_R00,82,102,-3.76,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-06 22:00:00,KAR_R00,85,75,0.45,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-06 23:00:00,KAR_R00,68,78,-1.68,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 00:00:00,KAR_R00,67,62,-4.64,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 01:00:00,KAR_R00,68,61,-2.45,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 02:00:00,KAR_R00,68,62,-0.1,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 03:00:00,KAR_R00,62,62,-3.69,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 04:00:00,KAR_R00,70,57,2.99,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 05:00:00,KAR_R00,71,64,-4.96,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 06:00:00,KAR_R00,64,65,-1.43,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 07:00:00,KAR_R00,63,58,-3.98,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 08:00:00,KAR_R00,195,58,-3.08,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 09:00:00,KAR_R00,196,179,-3.27,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 10:00:00,KAR_R00,159,180,-4.29,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 11:00:00,KAR_R00,117,146,2.61,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 12:00:00,KAR_R00,68,107,-5.2,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 13:00:00,KAR_R00,54,62,-5.33,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 14:00:00,KAR_R00,73,49,-1.85,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 15:00:00,KAR_R00,58,67,4.29,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 16:00:00,KAR_R00,66,53,1.56,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 17:00:00,KAR_R00,50,60,-7.19,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 18:00:00,KAR_R00,164,46,-1.51,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 19:00:00,KAR_R00,130,151,3.73,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 20:00:00,KAR_R00,127,119,-0.24,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 21:00:00,KAR_R00,96,117,0.97,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 22:00:00,KAR_R00,86,88,-1.46,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-07 23:00:00,KAR_R00,70,79,-3.16,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 00:00:00,KAR_R00,70,64,-4.18,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 01:00:00,KAR_R00,67,64,-1.46,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 02:00:00,KAR_R00,64,61,3.55,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 03:00:00,KAR_R00,72,58,-2.57,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 04:00:00,KAR_R00,56,66,-1.66,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 05:00:00,KAR_R00,49,51,-5.15,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 06:00:00,KAR_R00,55,45,-0.44,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 07:00:00,KAR_R00,62,50,-0.5,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 08:00:00,KAR_R00,221,57,-4.15,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 09:00:00,KAR_R00,157,203,-6.0,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 10:00:00,KAR_R00,162,144,2.07,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 11:00:00,KAR_R00,120,149,-3.49,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 12:00:00,KAR_R00,82,110,1.69,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 13:00:00,KAR_R00,58,75,-5.1,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 14:00:00,KAR_R00,74,53,-4.27,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 15:00:00,KAR_R00,64,68,0.49,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 16:00:00,KAR_R00,62,58,0.13,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 17:00:00,KAR_R00,62,57,0.94,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 18:00:00,KAR_R00,163,57,-3.09,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 19:00:00,KAR_R00,151,150,-4.67,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 20:00:00,KAR_R00,145,139,0.92,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 21:00:00,KAR_R00,106,133,-4.65,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 22:00:00,KAR_R00,74,97,-2.04,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-08 23:00:00,KAR_R00,70,68,-4.25,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 00:00:00,KAR_R00,43,64,-6.0,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 01:00:00,KAR_R00,67,39,-1.42,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 02:00:00,KAR_R00,68,61,-3.02,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 03:00:00,KAR_R00,57,62,-5.03,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 04:00:00,KAR_R00,56,52,-7.14,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 05:00:00,KAR_R00,66,51,-3.32,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 06:00:00,KAR_R00,73,60,-3.17,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 07:00:00,KAR_R00,65,67,-2.3,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 08:00:00,KAR_R00,206,59,-1.76,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 09:00:00,KAR_R00,174,189,5.01,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 10:00:00,KAR_R00,149,160,-1.26,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 11:00:00,KAR_R00,85,137,-6.12,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 12:00:00,KAR_R00,91,78,3.11,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 13:00:00,KAR_R00,76,83,-4.07,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 14:00:00,KAR_R00,74,70,-1.12,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 15:00:00,KAR_R00,68,68,-0.36,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 16:00:00,KAR_R00,64,62,1.13,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 17:00:00,KAR_R00,61,58,0.53,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 18:00:00,KAR_R00,150,56,-5.14,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 19:00:00,KAR_R00,131,138,-1.34,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 20:00:00,KAR_R00,121,120,-3.12,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 21:00:00,KAR_R00,109,111,2.83,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 22:00:00,KAR_R00,69,100,0.34,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-09 23:00:00,KAR_R00,75,63,-2.64,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 00:00:00,KAR_R00,72,69,-2.42,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 01:00:00,KAR_R00,66,66,1.05,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 02:00:00,KAR_R00,72,60,-0.83,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 03:00:00,KAR_R00,59,66,-5.13,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 04:00:00,KAR_R00,60,54,-0.44,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 05:00:00,KAR_R00,73,55,-2.17,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 06:00:00,KAR_R00,68,67,-2.35,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 07:00:00,KAR_R00,71,62,0.12,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 08:00:00,KAR_R00,220,65,1.44,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 09:00:00,KAR_R00,202,202,-0.44,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 10:00:00,KAR_R00,155,186,-0.71,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 11:00:00,KAR_R00,108,142,-2.61,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 12:00:00,KAR_R00,84,99,4.67,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 13:00:00,KAR_R00,68,77,-4.51,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 14:00:00,KAR_R00,72,62,-1.35,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 15:00:00,KAR_R00,72,66,-1.99,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 16:00:00,KAR_R00,53,66,-5.75,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 17:00:00,KAR_R00,63,48,0.05,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 18:00:00,KAR_R00,137,58,-9.36,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 19:00:00,KAR_R00,177,126,-2.29,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 20:00:00,KAR_R00,143,163,0.41,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 21:00:00,KAR_R00,111,131,-1.44,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 22:00:00,KAR_R00,84,102,-2.71,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-10 23:00:00,KAR_R00,67,77,-3.02,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 00:00:00,KAR_R00,57,61,-3.98,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 01:00:00,KAR_R00,52,52,-4.48,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 02:00:00,KAR_R00,59,47,-2.01,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 03:00:00,KAR_R00,54,54,-1.43,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 04:00:00,KAR_R00,54,49,3.4,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 05:00:00,KAR_R00,51,49,-4.61,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 06:00:00,KAR_R00,50,47,-0.15,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 07:00:00,KAR_R00,49,46,-2.09,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 08:00:00,KAR_R00,146,45,-3.13,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 09:00:00,KAR_R00,163,134,-4.19,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 10:00:00,KAR_R00,108,150,0.2,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 11:00:00,KAR_R00,76,99,-4.18,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 12:00:00,KAR_R00,55,70,-7.19,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 13:00:00,KAR_R00,50,50,-5.22,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 14:00:00,KAR_R00,51,46,-1.29,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 15:00:00,KAR_R00,55,47,3.59,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 16:00:00,KAR_R00,57,50,-4.64,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 17:00:00,KAR_R00,37,52,-6.87,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 18:00:00,KAR_R00,117,34,-3.68,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 19:00:00,KAR_R00,118,107,1.46,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 20:00:00,KAR_R00,108,108,-0.45,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 21:00:00,KAR_R00,85,99,-1.65,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 22:00:00,KAR_R00,67,78,-3.2,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-11 23:00:00,KAR_R00,57,61,-3.46,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-12 00:00:00,KAR_R00,47,52,0.14,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-12 01:00:00,KAR_R00,37,43,-1.27,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-12 02:00:00,KAR_R00,43,34,-0.33,1,23.875736322809505,16,suburban_feeder,zone_3
2023-03-12 03:00:00,KAR_R00,44,39,4.25,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-12 04:00:00,KAR_R00,45,40,0.65,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-12 05:00:00,KAR_R00,49,41,-1.26,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-12 06:00:00,KAR_R00,40,45,-5.5,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-12 07:00:00,KAR_R00,47,36,-1.84,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-12 08:00:00,KAR_R00,135,43,4.24,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-12 09:00:00,KAR_R00,131,124,2.23,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-12 10:00:00,KAR_R00,99,120,-3.92,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-12 11:00:00,KAR_R00,70,91,-1.63,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-12 12:00:00,KAR_R00,60,64,-3.05,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-12 13:00:00,KAR_R00,52,55,0.09,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-12 14:00:00,KAR_R00,45,47,-1.17,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-12 15:00:00,KAR_R00,118,41,-0.44,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-12 16:00:00,KAR_R00,118,108,1.99,0,23.875736322809505,16,suburban_feeder,zone_3
2023-03-12 17:00:00,KAR_R00,112,108,0.66,0,23.875736322809505,16,suburban_feeder,zone_3
